title;realAgent;address;sqm;feature1;feature2;price;link;lon;lat;last_update
Leopold XXI - 3-Zimmer Erstbezugswohnung mit Balkon!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;72;3 Zimmer;Terrasse, Loggia, Dachterrasse;1196;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-3-zimmer-erstbezugswohnung-mit-balkon-588836249/;16,4364421;48,2630787;30.04.31 02:41
LEOPOLD XXI - traumhafte Erstbezugswohnung im 21.Bezirk;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;42;2 Zimmer;Balkon, Loggia, Dachterrasse;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-traumhafte-erstbezugswohnung-im-21-bezirk-588836253/;16,4364421;48,2630787;01.05.31 02:41
LEOPOLD XXI - Top-Erstbezugswohnung mit Terrasse!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;56;2 Zimmer;Terrasse, Loggia, Dachterrasse;836;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-top-erstbezugswohnung-mit-terrasse-588836261/;16,4364421;48,2630787;02.05.31 02:41
LEOPOLD XXI - Traumhafte 2-Zimmerwohnung mit Terrasse!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;46;2 Zimmer;Terrasse, Loggia, Dachterrasse;795,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-traumhafte-2-zimmerwohnung-mit-terrasse-588831869/;16,4364421;48,2630787;03.05.31 02:41
LEOPOLD XXI - Traumhafte Erstbezugswohnung mit Anbindung zur Innenstadt;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;50;2 Zimmer;Terrasse, Loggia, Dachterrasse;846;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-traumhafte-erstbezugswohnung-mit-anbindung-zur-innenstadt-588831810/;16,4364421;48,2630787;04.05.31 02:41
LEOPOLD XXI - 2 Zimmerwohnung in modernem Erstbezug;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;50;2 Zimmer;Terrasse, Loggia, Dachterrasse;846;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-2-zimmerwohnung-in-modernem-erstbezug-588831832/;16,4364421;48,2630787;05.05.31 02:41
LEOPOLD XXI - Ideale Balance zwischen Stadt und ländlichem Charme;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;46;2 Zimmer;Terrasse, Loggia, Dachterrasse;796;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-ideale-balance-zwischen-stadt-und-laendlichem-charme-588831837/;16,4364421;48,2630787;06.05.31 02:41
Leopold XXI - Erstbezug - top Erdgeschosswohnung mit Terrasse!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;57;3 Zimmer;Terrasse, Loggia, Dachterrasse;970;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-erstbezug-top-erdgeschosswohnung-mit-terrasse-588829958/;16,4364421;48,2630787;07.05.31 02:41
Leopold XXI - 3-Zimmer Terrassentraum mit Wohlfühlcharakter;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;60;3 Zimmer;Terrasse, Loggia, Dachterrasse;990;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-3-zimmer-terrassentraum-mit-wohlfuehlcharakter-588825756/;16,4364421;48,2630787;08.05.31 02:41
Leopold XXI - 3-Zimmer Terrassentraum mit Wohlfühlcharakter;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;60;3 Zimmer;Terrasse, Loggia, Dachterrasse;990;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-3-zimmer-terrassentraum-mit-wohlfuehlcharakter-588825756/;16,4364421;48,2630787;09.05.31 02:41
Leopold XXI - Ideale Balance zwischen Stadt und ländlichem Charme;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;58;3 Zimmer;Terrasse, Loggia, Dachterrasse;990;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-ideale-balance-zwischen-stadt-und-laendlichem-charme-588825776/;16,4364421;48,2630787;10.05.31 02:41
LEOPOLD XXI - Wohnen im 21. - wunderschöne 2-Zimmerwohung;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;78;2 Zimmer;Terrasse, Loggia, Dachterrasse;1248,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-wohnen-im-21-wunderschoene-2-zimmerwohung-610178015/;16,4364421;48,2630787;11.05.31 02:41
Leopold XXI - Moderne 3-Zimmer-Wohnung für Naturliebhaber;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;60;3 Zimmer;Balkon, Loggia, Dachterrasse;990;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-moderne-3-zimmer-wohnung-fuer-naturliebhaber-575819399/;16,4364421;48,2630787;12.05.31 02:41
Leopold XXI - Moderne 3-Zimmer-Wohnung für Naturliebhaber;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;72;3 Zimmer;Terrasse, Loggia, Dachterrasse;1195,99;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-moderne-3-zimmer-wohnung-fuer-naturliebhaber-575819403/;16,4364421;48,2630787;13.05.31 02:41
LEOPOLD XXI - Erstbezug im 21. - schöne 2-Zimmerwohnung;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;42;2 Zimmer;Balkon, Loggia, Dachterrasse;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-erstbezug-im-21-schoene-2-zimmerwohnung-586918749/;16,4364421;48,2630787;14.05.31 02:41
LEOPOLD XXI - lichtdurchflutete 3-Zimmer-Dachgeschosswohnung!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;72;3 Zimmer;Terrasse, Loggia, Dachterrasse;1196;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-lichtdurchflutete-3-zimmer-dachgeschosswohnung-586918756/;16,4364421;48,2630787;15.05.31 02:41
LEOPOLD XXI - ideal geschnittene 2 Zimmerwohnung mit Balkon;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;42;2 Zimmer;Balkon, Loggia, Dachterrasse;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-ideal-geschnittene-2-zimmerwohnung-mit-balkon-586918766/;16,4364421;48,2630787;16.05.31 02:41
Leopold XXI - traumhafte Erdgeschosswohnung mit großer Terrasse!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;65;3 Zimmer;Terrasse, Loggia, Dachterrasse;1090,01;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-traumhafte-erdgeschosswohnung-mit-grosser-terrasse-586918808/;16,4364421;48,2630787;17.05.31 02:41
Leopold XXI - optimal geschnittene 3-Zimmerwohnung im Erdgeschoss!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;64;3 Zimmer;Terrasse, Loggia, Dachterrasse;1089,95;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-optimal-geschnittene-3-zimmerwohnung-im-erdgeschoss-586915433/;16,4364421;48,2630787;18.05.31 02:41
LEOPOLD XXI - moderner Erstbezug - Wohnen im 21.!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;58;3 Zimmer;Terrasse, Loggia, Dachterrasse;990;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-moderner-erstbezug-wohnen-im-21-586915438/;16,4364421;48,2630787;19.05.31 02:41
LEOPOLD XXI - ideal aufgeteilte 2-Zimmerwohnung mit Terrasse!;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;50;2 Zimmer;Terrasse, Loggia, Dachterrasse;846;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-ideal-aufgeteilte-2-zimmerwohnung-mit-terrasse-586915444/;16,4364421;48,2630787;20.05.31 02:41
LEOPOLD XXI - top 2 Zimmer Dachgeschosswohnung;EHL Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Leopoldauer Platz 9-11;41;2 Zimmer;Balkon, Loggia, Dachterrasse;749;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/leopold-xxi-top-2-zimmer-dachgeschosswohnung-586918745/;16,4364421;48,2630787;21.05.31 02:41
Äußerst gediegene 2 Zimmer Wohnung in absoluter Ruhe-/ Grünlage;Realbüro Dr. C. Huber;1130 Wien, 13. Bezirk, Hietzing, Cranachstrasse 13;56;2 Zimmer;2 Zimmer;675;/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/aeusserst-gediegene-2-zimmer-wohnung-in-absoluter-ruhe-gruenlage-627763305/;16,26266426;48,1827209;22.05.31 02:41
Sehr schoene 2 Zi. Whg im Nordbahnhofgrätzel - Voll möbliert;Privat;1020 Wien, 02. Bezirk, Leopoldstadt, Vorgartenstrasse;43;2 Zimmer;2 Zimmer;1250;/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/sehr-schoene-2-zi-whg-im-nordbahnhofgraetzel-voll-moebliert-636417791/;16,380581;48,242533;23.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;41;2 Zimmer;Terrasse;795;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-568016815/;16,372391;48,246585;24.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;835;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-568245341/;16,372391;48,246585;25.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;44;2 Zimmer;Terrasse, Garten;895;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-schoenen-donau-587258982/;16,372391;48,246585;26.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;43;2 Zimmer;Balkon;795;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-590935812/;16,372391;48,246585;27.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;825;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-schoenen-donau-574458398/;16,372391;48,246585;28.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;825,01;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-574454571/;16,372391;48,246585;29.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;41;2 Zimmer;Balkon;785;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579455358/;16,372391;48,246585;30.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;855;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579455360/;16,372391;48,246585;31.05.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;43;2 Zimmer;Balkon;795;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579455374/;16,372391;48,246585;01.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;835;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579443116/;16,372391;48,246585;02.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;845,01;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579443105/;16,372391;48,246585;03.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;41;2 Zimmer;Balkon;775,01;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579437053/;16,372391;48,246585;04.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;835;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579437077/;16,372391;48,246585;05.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;845;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-577377421/;16,372391;48,246585;06.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;41;2 Zimmer;Balkon;765;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-schoenen-donau-577377454/;16,372391;48,246585;07.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;43;2 Zimmer;Balkon;805;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579431416/;16,372391;48,246585;08.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;765;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-576229265/;16,372391;48,246585;09.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;45;2 Zimmer;Balkon;825;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-schoenen-donau-577374366/;16,372391;48,246585;10.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;44;2 Zimmer;Balkon;825,01;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-577374368/;16,372391;48,246585;11.06.31 02:41
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau;EHL Immobilien GmbH;1200 Wien, 20. Bezirk, Brigittenau, Hopsagasse;43;2 Zimmer;Balkon;794,99;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/winteraktion-1-monat-mietzinsfrei-das-forsthaus-11-erstbezug-nahe-der-donau-579423579/;16,372391;48,246585;12.06.31 02:41
Nicht Provisionsauslösende Mietwohnung im Erdgeschoss , unbefristeter MV;DK Realitäten GmbH;1200 Wien, 20. Bezirk, Brigittenau, Denisgasse 6 Top 2;46;2 Zimmer;2 Zimmer;699;/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/nicht-provisionsausloesende-mietwohnung-im-erdgeschoss-unbefristeter-mv-623829194/;16,36692672;48,22964225;13.06.31 02:41
Unbefristete, provisionsfreie Mietwohnung mit Loggia - Kopie;DK Realitäten GmbH;1140 Wien, 14. Bezirk, Penzing, Pfadenhauergasse 12;56;2 Zimmer;Balkon, Loggia, Garten;760;/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/unbefristete-provisionsfreie-mietwohnung-mit-loggia-kopie-623829196/;16,3041479;48,1931677;14.06.31 02:41
Helle 2-Zimmer-Wohnung mit tollem Blick! Schloss Hetzendorf/Schnellbahn;RAAB & Partner Immobilien Gesellschaft m.b.H.;1120 Wien, 12. Bezirk, Meidling, Kaulbachstraße;54;2 Zimmer;2 Zimmer;799,28;/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/helle-2-zimmer-wohnung-mit-tollem-blick-schloss-hetzendorf-schnellbahn-583868988/;16,309676;48,164662;15.06.31 02:41
KÖNIGLICH LEBEN NEBEN DEM SCHLOSS HETZENDORF - Dachgeschoss - 2 Zimmer - perfekt durchdachter Grundriss - ab SOFORT - KEIN GAS!;Schantl ITH Immobilientreuhand GmbH;1120 Wien, 12. Bezirk, Meidling, Kaulbachstraße;54;2 Zimmer;2 Zimmer;799,28;/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/koeniglich-leben-neben-dem-schloss-hetzendorf-dachgeschoss-2-zimmer-perfekt-durchdachter-grundriss-ab-sofort-kein-gas-611291406/;16,309676;48,164662;16.06.31 02:41
2 Zimmerwohnung mit Balkon nahe Schloss Hetzendorf! Schnellbahn Hetzendorf! Gartennutzung inklusive! Pelletheizung!;RAAB & Partner Immobilien Gesellschaft m.b.H.;1120 Wien, 12. Bezirk, Meidling, Kaulbachstraße;47;2 Zimmer;Balkon;833,57;/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/2-zimmerwohnung-mit-balkon-nahe-schloss-hetzendorf-schnellbahn-hetzendorf-gartennutzung-inklusive-pelletheizung-619591321/;16,309676;48,164662;17.06.31 02:41
NEU SANIERTE 2-ZIMMER WOHNUNG - ERSTBEZUG - TOPPPPPPP!;MGM Asset- & Share Management GmbH;1100 Wien, 10. Bezirk, Favoriten, Inzersdorfer Strasse;64;2 Zimmer;2 Zimmer;775,01;/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/neu-sanierte-2-zimmer-wohnung-erstbezug-toppppppp-599124638/;16,367433;48,172171;18.06.31 02:41
Teilmöblierte 3-Zimmer Wohnung nähe SCN;Bogner Immobilien GmbH;1210 Wien, 21. Bezirk, Floridsdorf, Demmergasse;88;3 Zimmer;3 Zimmer;1248,98;/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/teilmoeblierte-3-zimmer-wohnung-naehe-scn-636412018/;16,397875;48,264915;19.06.31 02:41
Moderne 1 Zimmer Wohnung / Designerobjekt am Einsiedlerpark;Georg Fresacher - TheRealEstate - Immobilienmakler GmbH;1050 Wien, 05. Bezirk, Margareten, Einsiedlerplatz 15;42;1 Zimmer;1 Zimmer;627,86;/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/moderne-1-zimmer-wohnung-designerobjekt-am-einsiedlerpark-636412015/;16,3491839;48,1855294;20.06.31 02:41
Hochwertig ausgestattete Wohnung mit Balkon im 13. Bezirk!;EHL Immobilien GmbH;1130 Wien, 13. Bezirk, Hietzing, Bergenstammgasse;67;2 Zimmer;Balkon;1245,28;/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/hochwertig-ausgestattete-wohnung-mit-balkon-im-13-bezirk-610519832/;16,271914;48,191115;21.06.31 02:41
City Apartment mit 3 Zimmern & Balkon bei der U3 Neubaugasse;EHL Immobilien GmbH;1060 Wien, 06. Bezirk, Mariahilf, Esterházygasse;82;3 Zimmer;Loggia;1497,99;/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/city-apartment-mit-3-zimmern-balkon-bei-der-u3-neubaugasse-538371261/;16,353462;48,194299;22.06.31 02:41
Dachgeschosswohnung - All-in Miete - vollmöbliert - provionsfrei;Privat;1220 Wien, 22. Bezirk, Donaustadt, Meissnergasse 18;43;2 Zimmer;Terrasse;980;/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/dachgeschosswohnung-all-in-miete-vollmoebliert-provionsfrei-634266518/;16,440644;48,248199;23.06.31 02:41
Atelier Erstbezug;Privat;1050 Wien, 05. Bezirk, Margareten, Embelgasse;45;1 Zimmer;1 Zimmer;850;/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/atelier-erstbezug-636397285/;16,354143;48,19108;24.06.31 02:41
Modernes Wohnen in ruhiger Lage beim Servitenviertel;Accenta Immobilien e.U.;1090 Wien, 09. Bezirk, Alsergrund, Berggasse;51;2 Zimmer;2 Zimmer;942,49;/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/modernes-wohnen-in-ruhiger-lage-beim-servitenviertel-628341433/;16,365182;48,218998;25.06.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;64;3 Zimmer;Terrasse;1075;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-625673979/;16,305933;48,208394;26.06.31 02:41
TOP NEUBAUPROJEKT in gut angebundener Lage!;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;94;3 Zimmer;Terrasse, Dachterrasse;1800;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/top-neubauprojekt-in-gut-angebundener-lage-619504994/;16,305933;48,208394;27.06.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;49;2 Zimmer;Terrasse;870,01;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-590181761/;16,305933;48,208394;28.06.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;54;2 Zimmer;Terrasse, Balkon;999;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-590181784/;16,305933;48,208394;29.06.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;63;3 Zimmer;Terrasse;1075;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-587492492/;16,305933;48,208394;30.06.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;47;2 Zimmer;Terrasse;875;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-607021919/;16,305933;48,208394;01.07.31 02:41
++ ERSTBEZUG ++ TOP NEUBAUPROJEKT in gut angebundener Lage;EHL Immobilien GmbH;1160 Wien, 16. Bezirk, Ottakring, Lorenz-Mandl-Gasse 19;47;2 Zimmer;Terrasse;875;/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/-erstbezug-top-neubauprojekt-in-gut-angebundener-lage-607021919/;16,305933;48,208394;02.07.31 02:41
